MemberID,Churn_Probability,Risk_Tier,Top_Driver,Recommended_Action
H00909,0.6909,MEDIUM,,
H00910,0.0641,LOW,,
H00911,0.0513,LOW,,
H00912,0.8937,HIGH,,
H00913,0.8379,HIGH,,
H00914,0.6527,MEDIUM,,
H00915,0.3572,LOW,,
H00916,0.0163,LOW,,
H00917,0.4539,MEDIUM,,
H00918,0.621,MEDIUM,,
H00919,0.0461,LOW,,
H00920,0.3234,LOW,,
H00921,0.0136,LOW,,
H00922,0.0846,LOW,,
H00923,0.0636,LOW,,
H00924,0.0435,LOW,,
H00925,0.0429,LOW,,
H00926,0.7518,HIGH,,
H00927,0.0125,LOW,,
H00928,0.6503,MEDIUM,,
H00929,0.0319,LOW,,
H00930,0.7419,HIGH,,
H00931,0.0354,LOW,,
H00932,0.0198,LOW,,
H00933,0.0256,LOW,,
H00934,0.0462,LOW,,
H00935,0.0297,LOW,,
H00936,0.0526,LOW,,
H00937,0.0299,LOW,,
H00938,0.0458,LOW,,
H00939,0.1597,LOW,,
H00940,0.3746,LOW,,
H00941,0.0669,LOW,,
H00942,0.0242,LOW,,
H00943,0.2389,LOW,,
H00944,0.072,LOW,,
H00945,0.1253,LOW,,
H00946,0.0239,LOW,,
H00947,0.6603,MEDIUM,,
H00948,0.1085,LOW,,
H00949,0.0583,LOW,,
H00950,0.2587,LOW,,
H00951,0.0285,LOW,,
H00952,0.0987,LOW,,
H00953,0.1288,LOW,,
H00954,0.6753,MEDIUM,,
H00955,0.0272,LOW,,
H00956,0.4505,MEDIUM,,
H00957,0.0389,LOW,,
H00958,0.07,LOW,,
H00959,0.0288,LOW,,
H00960,0.2539,LOW,,
H00961,0.126,LOW,,
H00962,0.0371,LOW,,
H00963,0.039,LOW,,
H00964,0.4902,MEDIUM,,
H00965,0.194,LOW,,
H00966,0.0238,LOW,,
H00967,0.0612,LOW,,
H00968,0.0649,LOW,,
H00969,0.5822,MEDIUM,,
H00970,0.5733,MEDIUM,,
H00971,0.0283,LOW,,
H00972,0.038,LOW,,
H00973,0.1405,LOW,,
H00974,0.179,LOW,,
H00975,0.073,LOW,,
H00976,0.3888,LOW,,
H00977,0.1094,LOW,,
H00978,0.5563,MEDIUM,,
H00979,0.0941,LOW,,
H00980,0.0595,LOW,,
H00981,0.9078,HIGH,,
H00982,0.1544,LOW,,
H00983,0.032,LOW,,
H00984,0.0445,LOW,,
H00985,0.0209,LOW,,
H00986,0.0847,LOW,,
H00987,0.0364,LOW,,
H00988,0.1329,LOW,,
H00989,0.4819,MEDIUM,,
H00990,0.3194,LOW,,
H00991,0.4344,MEDIUM,,
H00992,0.165,LOW,,
H00993,0.139,LOW,,
H00994,0.2267,LOW,,
H00995,0.1399,LOW,,
H00996,0.0966,LOW,,
H00997,0.0317,LOW,,
H00998,0.3129,LOW,,
H00999,0.4855,MEDIUM,,
H01000,0.0481,LOW,,
H01001,0.1945,LOW,,
H01002,0.0551,LOW,,
H01003,0.0411,LOW,,
H01004,0.5831,MEDIUM,,
H01005,0.0554,LOW,,
H01006,0.0823,LOW,,
H01007,0.0713,LOW,,
H01008,0.9314,HIGH,,
H01009,0.1534,LOW,,
H01010,0.2831,LOW,,
H01011,0.0136,LOW,,
H01012,0.0263,LOW,,
H01013,0.8423,HIGH,,
H01014,0.0502,LOW,,
H01015,0.0557,LOW,,
H01016,0.0116,LOW,,
H01017,0.1511,LOW,,
H01018,0.4345,MEDIUM,,
H01019,0.0359,LOW,,
H01020,0.606,MEDIUM,,
H01021,0.0424,LOW,,
H01022,0.0659,LOW,,
H01023,0.1777,LOW,,
H01024,0.662,MEDIUM,,
H01025,0.1008,LOW,,
H01026,0.0453,LOW,,
H01027,0.0556,LOW,,
H01028,0.0561,LOW,,
H01029,0.0334,LOW,,
H01030,0.039,LOW,,
H01031,0.1705,LOW,,
H01032,0.9245,HIGH,,
H01033,0.0753,LOW,,
H01034,0.0532,LOW,,
H01035,0.2625,LOW,,
H01036,0.1873,LOW,,
H01037,0.0133,LOW,,
H01038,0.4939,MEDIUM,,
H01039,0.4554,MEDIUM,,
H01040,0.0304,LOW,,
H01041,0.6915,MEDIUM,,
H01042,0.066,LOW,,
H01043,0.2683,LOW,,
H01044,0.0349,LOW,,
H01045,0.0793,LOW,,
H01046,0.1132,LOW,,
H01047,0.0414,LOW,,
H01048,0.0311,LOW,,
H01049,0.1311,LOW,,
H01050,0.2576,LOW,,
H01051,0.0509,LOW,,
H01052,0.0839,LOW,,
H01053,0.0416,LOW,,
H01054,0.1156,LOW,,
H01055,0.1917,LOW,,
H01056,0.0674,LOW,,
H01057,0.0423,LOW,,
H01058,0.0715,LOW,,
H01059,0.0509,LOW,,
H01060,0.7091,HIGH,,
H01061,0.0468,LOW,,
H01062,0.298,LOW,,
H01063,0.6883,MEDIUM,,
H01064,0.0668,LOW,,
H01065,0.0595,LOW,,
H01066,0.017,LOW,,
H01067,0.0776,LOW,,
H01068,0.0281,LOW,,
H01069,0.0642,LOW,,
H01070,0.4521,MEDIUM,,
H01071,0.107,LOW,,
H01072,0.8692,HIGH,,
H01073,0.1935,LOW,,
H01074,0.0191,LOW,,
H01075,0.0506,LOW,,
H01076,0.009,LOW,,
H01077,0.7598,HIGH,,
H01078,0.0237,LOW,,
H01079,0.7703,HIGH,,
H01080,0.6333,MEDIUM,,
H01081,0.0351,LOW,,
H01082,0.0265,LOW,,
H01083,0.7183,HIGH,,
H01084,0.0399,LOW,,
H01085,0.4298,MEDIUM,,
H01086,0.0879,LOW,,
H01087,0.0658,LOW,,
H01088,0.1301,LOW,,
H01089,0.1114,LOW,,
H01090,0.069,LOW,,
H01091,0.8117,HIGH,,
H01092,0.0314,LOW,,
H01093,0.0346,LOW,,
H01094,0.1751,LOW,,
H01095,0.2982,LOW,,
H01096,0.0454,LOW,,
H01097,0.3404,LOW,,
H01098,0.5005,MEDIUM,,
H01099,0.2334,LOW,,
H01100,0.0499,LOW,,
H01101,0.1055,LOW,,
H01102,0.0543,LOW,,
H01103,0.0587,LOW,,
H01104,0.0733,LOW,,
H01105,0.0846,LOW,,
H01106,0.1883,LOW,,
H01107,0.4739,MEDIUM,,
H01108,0.4928,MEDIUM,,
H01109,0.1294,LOW,,
H01110,0.0255,LOW,,
H01111,0.0404,LOW,,
H01112,0.0434,LOW,,
H01113,0.0242,LOW,,
H01114,0.0383,LOW,,
H01115,0.0722,LOW,,
H01116,0.0587,LOW,,
H01117,0.099,LOW,,
H01118,0.0502,LOW,,
H01119,0.4802,MEDIUM,,
H01120,0.0377,LOW,,
H01121,0.0734,LOW,,
H01122,0.0417,LOW,,
H01123,0.0133,LOW,,
H01124,0.0361,LOW,,
H01125,0.7989,HIGH,,
H01126,0.1592,LOW,,
H01127,0.6774,MEDIUM,,
H01128,0.6795,MEDIUM,,
H01129,0.0501,LOW,,
H01130,0.0144,LOW,,
H01131,0.0438,LOW,,
H01132,0.0515,LOW,,
H01133,0.103,LOW,,
H01134,0.0332,LOW,,
H01135,0.2503,LOW,,
H01136,0.0125,LOW,,
H01137,0.024,LOW,,
H01138,0.0334,LOW,,
H01139,0.0717,LOW,,
H01140,0.323,LOW,,
H01141,0.6589,MEDIUM,,
H01142,0.4968,MEDIUM,,
H01143,0.1776,LOW,,
H01144,0.044,LOW,,
H01145,0.0823,LOW,,
H01146,0.1137,LOW,,
H01147,0.8139,HIGH,,
H01148,0.0443,LOW,,
H01149,0.0224,LOW,,
H01150,0.0275,LOW,,
H01151,0.0406,LOW,,
H01152,0.1399,LOW,,
H01153,0.0334,LOW,,
H01154,0.4343,MEDIUM,,
H01155,0.0292,LOW,,
H01156,0.0333,LOW,,
H01157,0.3868,LOW,,
H01158,0.2726,LOW,,
H01159,0.0786,LOW,,
H01160,0.0074,LOW,,
H01161,0.2863,LOW,,
H01162,0.0406,LOW,,
H01163,0.0277,LOW,,
H01164,0.0274,LOW,,
H01165,0.5326,MEDIUM,,
H01166,0.0655,LOW,,
H01167,0.0238,LOW,,
H01168,0.1486,LOW,,
H01169,0.0591,LOW,,
H01170,0.0244,LOW,,
H01171,0.4113,MEDIUM,,
H01172,0.1272,LOW,,
H01173,0.094,LOW,,
H01174,0.0377,LOW,,
H01175,0.7763,HIGH,,
H01176,0.0148,LOW,,
H01177,0.051,LOW,,
H01178,0.1302,LOW,,
H01179,0.307,LOW,,
H01180,0.0358,LOW,,
H01181,0.1229,LOW,,
H01182,0.0217,LOW,,
H01183,0.8731,HIGH,,
H01184,0.0971,LOW,,
H01185,0.406,MEDIUM,,
H01186,0.5687,MEDIUM,,
H01187,0.0572,LOW,,
H01188,0.2329,LOW,,
H01189,0.0757,LOW,,
H01190,0.0931,LOW,,
H01191,0.6773,MEDIUM,,
H01192,0.1906,LOW,,
H01193,0.7802,HIGH,,
H01194,0.068,LOW,,
H01195,0.401,MEDIUM,,
H01196,0.0537,LOW,,
H01197,0.0831,LOW,,
H01198,0.0276,LOW,,
H01199,0.1581,LOW,,
H01200,0.0881,LOW,,
H01201,0.0253,LOW,,
H01202,0.0622,LOW,,
H01203,0.0501,LOW,,
H01204,0.0889,LOW,,
H01205,0.055,LOW,,
H01206,0.1075,LOW,,
H01207,0.2108,LOW,,
H01208,0.0345,LOW,,
H01209,0.8421,HIGH,,
H01210,0.0343,LOW,,
H01211,0.0239,LOW,,
H01212,0.0581,LOW,,
H01213,0.0185,LOW,,
H01214,0.0195,LOW,,
H01215,0.2909,LOW,,
H01216,0.7665,HIGH,,
H01217,0.0482,LOW,,
H01218,0.173,LOW,,
H01219,0.0945,LOW,,
H01220,0.0298,LOW,,
H01221,0.6156,MEDIUM,,
H01222,0.0705,LOW,,
H01223,0.0835,LOW,,
H01224,0.0451,LOW,,
H01225,0.106,LOW,,
H01226,0.2205,LOW,,
H01227,0.1729,LOW,,
H01228,0.2692,LOW,,
H01229,0.0237,LOW,,
H01230,0.0178,LOW,,
H01231,0.5217,MEDIUM,,
H01232,0.243,LOW,,
H01233,0.0577,LOW,,
H01234,0.0248,LOW,,
H01235,0.0146,LOW,,
H01236,0.0748,LOW,,
H01237,0.8569,HIGH,,
H01238,0.8615,HIGH,,
H01239,0.0349,LOW,,
H01240,0.0673,LOW,,
H01241,0.0183,LOW,,
H01242,0.6819,MEDIUM,,
H01243,0.2601,LOW,,
H01244,0.0164,LOW,,
H01245,0.3301,LOW,,
H01246,0.1834,LOW,,
H01247,0.5429,MEDIUM,,
H01248,0.7846,HIGH,,
H01249,0.0363,LOW,,
H01250,0.043,LOW,,
H01251,0.0276,LOW,,
H01252,0.0212,LOW,,
H01253,0.1006,LOW,,
H01254,0.1631,LOW,,
H01255,0.575,MEDIUM,,
H01256,0.0931,LOW,,
H01257,0.6803,MEDIUM,,
H01258,0.1257,LOW,,
H01259,0.0662,LOW,,
H01260,0.2424,LOW,,
H01261,0.114,LOW,,
H01262,0.0096,LOW,,
H01263,0.1936,LOW,,
H01264,0.0107,LOW,,
H01265,0.1645,LOW,,
H01266,0.5987,MEDIUM,,
H01267,0.0483,LOW,,
H01268,0.0519,LOW,,
H01269,0.2154,LOW,,
H01270,0.4638,MEDIUM,,
H01271,0.2897,LOW,,
H01272,0.0329,LOW,,
H01273,0.2437,LOW,,
H01274,0.0321,LOW,,
H01275,0.0814,LOW,,
H01276,0.1056,LOW,,
H01277,0.1739,LOW,,
H01278,0.112,LOW,,
H01279,0.1007,LOW,,
H01280,0.2903,LOW,,
H01281,0.0743,LOW,,
H01282,0.0924,LOW,,
H01283,0.8147,HIGH,,
H01284,0.0355,LOW,,
H01285,0.7099,HIGH,,
H01286,0.1493,LOW,,
H01287,0.0381,LOW,,
H01288,0.0867,LOW,,
H01289,0.0205,LOW,,
H01290,0.0922,LOW,,
H01291,0.058,LOW,,
H01292,0.0207,LOW,,
H01293,0.0581,LOW,,
H01294,0.0244,LOW,,
H01295,0.2562,LOW,,
H01296,0.1589,LOW,,
H01297,0.3035,LOW,,
H01298,0.0786,LOW,,
H01299,0.5991,MEDIUM,,
H01300,0.8632,HIGH,,
H01301,0.0573,LOW,,
H01302,0.0611,LOW,,
H01303,0.2615,LOW,,
H01304,0.5959,MEDIUM,,
H01305,0.1085,LOW,,
H01306,0.0091,LOW,,
H01307,0.2237,LOW,,
H01308,0.0327,LOW,,
H01309,0.448,MEDIUM,,
H01310,0.1036,LOW,,
H01311,0.0453,LOW,,
H01312,0.1064,LOW,,
H01313,0.0383,LOW,,
H01314,0.274,LOW,,
H01315,0.0963,LOW,,
H01316,0.0616,LOW,,
H01317,0.0248,LOW,,
H01318,0.0604,LOW,,
H01319,0.3859,LOW,,
H01320,0.0213,LOW,,
H01321,0.0325,LOW,,
H01322,0.196,LOW,,
H01323,0.0957,LOW,,
H01324,0.0646,LOW,,
H01325,0.0392,LOW,,
H01326,0.2247,LOW,,
H01327,0.1645,LOW,,
H01328,0.2286,LOW,,
H01329,0.4899,MEDIUM,,
H01330,0.1467,LOW,,
H01331,0.1888,LOW,,
H01332,0.0396,LOW,,
H01333,0.0738,LOW,,
H01334,0.0686,LOW,,
H01335,0.5733,MEDIUM,,
H01336,0.0299,LOW,,
H01337,0.0186,LOW,,
H01338,0.0702,LOW,,
H01339,0.0445,LOW,,
H01340,0.8926,HIGH,,
H01341,0.0278,LOW,,
H01342,0.0387,LOW,,
H01343,0.4023,MEDIUM,,
H01344,0.2115,LOW,,
H01345,0.0807,LOW,,
H01346,0.0461,LOW,,
H01347,0.0907,LOW,,
H01348,0.8061,HIGH,,
H01349,0.3931,LOW,,
H01350,0.03,LOW,,
H01351,0.2623,LOW,,
H01352,0.026,LOW,,
H01353,0.0939,LOW,,
H01354,0.0836,LOW,,
H01355,0.1164,LOW,,
H01356,0.0803,LOW,,
H01357,0.055,LOW,,
H01358,0.0157,LOW,,
H01359,0.9298,HIGH,,
H01360,0.1237,LOW,,
H01361,0.0545,LOW,,
H01362,0.0949,LOW,,
H01363,0.0449,LOW,,
H01364,0.2831,LOW,,
H01365,0.102,LOW,,
H01366,0.0395,LOW,,
H01367,0.3246,LOW,,
H01368,0.0493,LOW,,
H01369,0.0845,LOW,,
H01370,0.1731,LOW,,
H01371,0.0697,LOW,,
H01372,0.3686,LOW,,
H01373,0.2472,LOW,,
H01374,0.2614,LOW,,
H01375,0.8544,HIGH,,
H01376,0.187,LOW,,
H01377,0.034,LOW,,
H01378,0.191,LOW,,
H01379,0.0247,LOW,,
H01380,0.0528,LOW,,
H01381,0.0573,LOW,,
H01382,0.5026,MEDIUM,,
H01383,0.0759,LOW,,
H01384,0.0462,LOW,,
H01385,0.0558,LOW,,
H01386,0.1086,LOW,,
H01387,0.0486,LOW,,
H01388,0.1257,LOW,,
H01389,0.0484,LOW,,
H01390,0.0805,LOW,,
H01391,0.6886,MEDIUM,,
H01392,0.058,LOW,,
H01393,0.8807,HIGH,,
H01394,0.0918,LOW,,
H01395,0.0669,LOW,,
H01396,0.1298,LOW,,
H01397,0.087,LOW,,
H01398,0.0831,LOW,,
H01399,0.2921,LOW,,
H01400,0.0486,LOW,,
H01401,0.058,LOW,,
H01402,0.1697,LOW,,
H01403,0.119,LOW,,
H01404,0.3912,LOW,,
H01405,0.0928,LOW,,
H01406,0.5143,MEDIUM,,
H01407,0.0286,LOW,,
H01408,0.14,LOW,,
H01409,0.0488,LOW,,
H01410,0.0856,LOW,,
H01411,0.0168,LOW,,
H01412,0.0325,LOW,,
H01413,0.3112,LOW,,
H01414,0.2492,LOW,,
H01415,0.0569,LOW,,
H01416,0.0397,LOW,,
H01417,0.9068,HIGH,,
H01418,0.1258,LOW,,
H01419,0.0392,LOW,,
H01420,0.9208,HIGH,,
H01421,0.025,LOW,,
H01422,0.0795,LOW,,
H01423,0.0656,LOW,,
H01424,0.0134,LOW,,
H01425,0.3236,LOW,,
H01426,0.7776,HIGH,,
H01427,0.0729,LOW,,
H01428,0.3893,LOW,,
H01429,0.3109,LOW,,
H01430,0.0218,LOW,,
H01431,0.0076,LOW,,
H01432,0.0351,LOW,,
H01433,0.1908,LOW,,
H01434,0.0919,LOW,,
H01435,0.0831,LOW,,
H01436,0.0742,LOW,,
H01437,0.0812,LOW,,
H01438,0.1954,LOW,,
H01439,0.0831,LOW,,
H01440,0.0362,LOW,,
H01441,0.1202,LOW,,
H01442,0.2291,LOW,,
H01443,0.8693,HIGH,,
H01444,0.0125,LOW,,
H01445,0.0681,LOW,,
H01446,0.0251,LOW,,
H01447,0.4372,MEDIUM,,
H01448,0.0261,LOW,,
H01449,0.0937,LOW,,
H01450,0.0874,LOW,,
H01451,0.0433,LOW,,
H01452,0.0616,LOW,,
H01453,0.0695,LOW,,
H01454,0.3699,LOW,,
H01455,0.1868,LOW,,
H01456,0.0358,LOW,,
H01457,0.0578,LOW,,
H01458,0.0295,LOW,,
H01459,0.0137,LOW,,
H01460,0.0213,LOW,,
H01461,0.159,LOW,,
H01462,0.0187,LOW,,
H01463,0.1385,LOW,,
H01464,0.1289,LOW,,
H01465,0.1187,LOW,,
H01466,0.0459,LOW,,
H01467,0.6022,MEDIUM,,
H01468,0.8343,HIGH,,
H01469,0.2483,LOW,,
H01470,0.86,HIGH,,
H01471,0.0738,LOW,,
H01472,0.0571,LOW,,
H01473,0.0245,LOW,,
H01474,0.0575,LOW,,
H01475,0.0115,LOW,,
H01476,0.0217,LOW,,
H01477,0.1902,LOW,,
H01478,0.5395,MEDIUM,,
H01479,0.8572,HIGH,,
H01480,0.299,LOW,,
H01481,0.1223,LOW,,
H01482,0.7779,HIGH,,
H01483,0.0278,LOW,,
H01484,0.0486,LOW,,
H01485,0.045,LOW,,
H01486,0.0216,LOW,,
H01487,0.676,MEDIUM,,
H01488,0.123,LOW,,
H01489,0.0212,LOW,,
H01490,0.0554,LOW,,
H01491,0.1255,LOW,,
H01492,0.0102,LOW,,
H01493,0.3076,LOW,,
H01494,0.4209,MEDIUM,,
H01495,0.6602,MEDIUM,,
H01496,0.0376,LOW,,
H01497,0.0175,LOW,,
H01498,0.3382,LOW,,
H01499,0.0491,LOW,,
H01500,0.0272,LOW,,
H01501,0.1096,LOW,,
H01502,0.0349,LOW,,
H01503,0.0197,LOW,,
H01504,0.1013,LOW,,
H01505,0.021,LOW,,
H01506,0.0826,LOW,,
H01507,0.023,LOW,,
H01508,0.0726,LOW,,
H01509,0.9394,HIGH,,
H01510,0.0455,LOW,,
H01511,0.0371,LOW,,
H01512,0.774,HIGH,,
H01513,0.0869,LOW,,
H01514,0.347,LOW,,
H01515,0.0362,LOW,,
H01516,0.0535,LOW,,
H01517,0.1044,LOW,,
H01518,0.4383,MEDIUM,,
H01519,0.032,LOW,,
H01520,0.0665,LOW,,
H01521,0.4205,MEDIUM,,
H01522,0.749,HIGH,,
H01523,0.1145,LOW,,
H01524,0.0143,LOW,,
H01525,0.7681,HIGH,,
H01526,0.0244,LOW,,
H01527,0.0089,LOW,,
H01528,0.0572,LOW,,
H01529,0.1172,LOW,,
H01530,0.1511,LOW,,
H01531,0.0833,LOW,,
H01532,0.0832,LOW,,
H01533,0.0807,LOW,,
H01534,0.8639,HIGH,,
H01535,0.0513,LOW,,
H01536,0.0781,LOW,,
H01537,0.0881,LOW,,
H01538,0.2051,LOW,,
H01539,0.7069,HIGH,,
H01540,0.1146,LOW,,
H01541,0.0139,LOW,,
H01542,0.1967,LOW,,
H01543,0.054,LOW,,
H01544,0.044,LOW,,
H01545,0.0542,LOW,,
H01546,0.0437,LOW,,
H01547,0.1097,LOW,,
H01548,0.3361,LOW,,
H01549,0.2681,LOW,,
H01550,0.403,MEDIUM,,
H01551,0.1032,LOW,,
H01552,0.0097,LOW,,
H01553,0.0925,LOW,,
H01554,0.7448,HIGH,,
H01555,0.0639,LOW,,
H01556,0.0946,LOW,,
H01557,0.0377,LOW,,
H01558,0.5125,MEDIUM,,
H01559,0.3989,LOW,,
H01560,0.8964,HIGH,,
H01561,0.055,LOW,,
H01562,0.0488,LOW,,
H01563,0.4987,MEDIUM,,
H01564,0.1076,LOW,,
H01565,0.0696,LOW,,
H01566,0.4056,MEDIUM,,
H01567,0.0388,LOW,,
H01568,0.0798,LOW,,
H01569,0.0446,LOW,,
H01570,0.3619,LOW,,
H01571,0.0326,LOW,,
H01572,0.1072,LOW,,
H01573,0.0272,LOW,,
H01574,0.4831,MEDIUM,,
H01575,0.5652,MEDIUM,,
H01576,0.1245,LOW,,
H01577,0.0721,LOW,,
H01578,0.0328,LOW,,
H01579,0.1012,LOW,,
H01580,0.0811,LOW,,
H01581,0.0335,LOW,,
H01582,0.1529,LOW,,
H01583,0.4391,MEDIUM,,
H01584,0.6053,MEDIUM,,
H01585,0.0781,LOW,,
H01586,0.3773,LOW,,
H01587,0.0521,LOW,,
H01588,0.0474,LOW,,
H01589,0.0879,LOW,,
H01590,0.1102,LOW,,
H01591,0.6834,MEDIUM,,
H01592,0.3034,LOW,,
H01593,0.2928,LOW,,
H01594,0.0513,LOW,,
H01595,0.0414,LOW,,
H01596,0.3359,LOW,,
H01597,0.0812,LOW,,
H01598,0.1924,LOW,,
H01599,0.1865,LOW,,
H01600,0.038,LOW,,
H01601,0.0524,LOW,,
H01602,0.0377,LOW,,
H01603,0.0482,LOW,,
H01604,0.0307,LOW,,
H01605,0.6577,MEDIUM,,
H01606,0.0238,LOW,,
H01607,0.284,LOW,,
H01608,0.0719,LOW,,
H01609,0.1407,LOW,,
H01610,0.0655,LOW,,
H01611,0.0275,LOW,,
H01612,0.0244,LOW,,
H01613,0.0879,LOW,,
H01614,0.0528,LOW,,
H01615,0.0674,LOW,,
H01616,0.0662,LOW,,
H01617,0.2986,LOW,,
H01618,0.0143,LOW,,
H01619,0.0122,LOW,,
H01620,0.2361,LOW,,
H01621,0.8038,HIGH,,
H01622,0.0505,LOW,,
H01623,0.0909,LOW,,
H01624,0.0344,LOW,,
H01625,0.1078,LOW,,
H01626,0.024,LOW,,
H01627,0.0558,LOW,,
H01628,0.3038,LOW,,
H01629,0.0709,LOW,,
H01630,0.036,LOW,,
H01631,0.1894,LOW,,
H01632,0.0033,LOW,,
H01633,0.0395,LOW,,
H01634,0.6643,MEDIUM,,
H01635,0.0219,LOW,,
H01636,0.066,LOW,,
H01637,0.0554,LOW,,
H01638,0.0673,LOW,,
H01639,0.0751,LOW,,
H01640,0.6703,MEDIUM,,
H01641,0.2292,LOW,,
H01642,0.0421,LOW,,
H01643,0.1189,LOW,,
H01644,0.1018,LOW,,
H01645,0.7851,HIGH,,
H01646,0.0989,LOW,,
H01647,0.0403,LOW,,
H01648,0.1337,LOW,,
H01649,0.8746,HIGH,,
H01650,0.8807,HIGH,,
H01651,0.0732,LOW,,
H01652,0.3997,LOW,,
H01653,0.3787,LOW,,
H01654,0.467,MEDIUM,,
H01655,0.0211,LOW,,
H01656,0.3595,LOW,,
H01657,0.5111,MEDIUM,,
H01658,0.0251,LOW,,
H01659,0.1564,LOW,,
H01660,0.0213,LOW,,
H01661,0.0366,LOW,,
H01662,0.1764,LOW,,
H01663,0.3148,LOW,,
H01664,0.4101,MEDIUM,,
H01665,0.1555,LOW,,
H01666,0.2431,LOW,,
H01667,0.0847,LOW,,
H01668,0.036,LOW,,
H01669,0.057,LOW,,
H01670,0.403,MEDIUM,,
H01671,0.6231,MEDIUM,,
H01672,0.0422,LOW,,
H01673,0.1643,LOW,,
H01674,0.105,LOW,,
H01675,0.1601,LOW,,
H01676,0.0494,LOW,,
H01677,0.0801,LOW,,
H01678,0.0357,LOW,,
H01679,0.1554,LOW,,
H01680,0.0281,LOW,,
H01681,0.8135,HIGH,,
H01682,0.314,LOW,,
H01683,0.0818,LOW,,
H01684,0.0876,LOW,,
H01685,0.0583,LOW,,
H01686,0.0559,LOW,,
H01687,0.0276,LOW,,
H01688,0.0225,LOW,,
H01689,0.4023,MEDIUM,,
H01690,0.1171,LOW,,
H01691,0.9245,HIGH,,
H01692,0.0402,LOW,,
H01693,0.0591,LOW,,
H01694,0.0244,LOW,,
H01695,0.4371,MEDIUM,,
H01696,0.0623,LOW,,
H01697,0.0772,LOW,,
H01698,0.3721,LOW,,
H01699,0.0343,LOW,,
H01700,0.0072,LOW,,
H01701,0.0403,LOW,,
H01702,0.0792,LOW,,
H01703,0.0704,LOW,,
H01704,0.025,LOW,,
H01705,0.9406,HIGH,,
H01706,0.2013,LOW,,
H01707,0.0419,LOW,,
H01708,0.042,LOW,,
H01709,0.0298,LOW,,
H01710,0.0365,LOW,,
H01711,0.1427,LOW,,
H01712,0.8098,HIGH,,
H01713,0.1283,LOW,,
H01714,0.0414,LOW,,
H01715,0.1375,LOW,,
H01716,0.2393,LOW,,
H01717,0.1817,LOW,,
H01718,0.0404,LOW,,
H01719,0.2011,LOW,,
H01720,0.1132,LOW,,
H01721,0.0706,LOW,,
H01722,0.0314,LOW,,
H01723,0.108,LOW,,
H01724,0.0141,LOW,,
H01725,0.0199,LOW,,
H01726,0.0425,LOW,,
H01727,0.0627,LOW,,
H01728,0.0673,LOW,,
H01729,0.5148,MEDIUM,,
H01730,0.142,LOW,,
H01731,0.0435,LOW,,
H01732,0.2412,LOW,,
H01733,0.1709,LOW,,
H01734,0.371,LOW,,
H01735,0.7857,HIGH,,
H01736,0.495,MEDIUM,,
H01737,0.1526,LOW,,
H01738,0.8088,HIGH,,
H01739,0.7045,HIGH,,
H01740,0.3481,LOW,,
H01741,0.1689,LOW,,
H01742,0.1992,LOW,,
H01743,0.0614,LOW,,
H01744,0.2126,LOW,,
H01745,0.1049,LOW,,
H01746,0.0436,LOW,,
H01747,0.082,LOW,,
H01748,0.1327,LOW,,
H01749,0.4338,MEDIUM,,
H01750,0.2099,LOW,,
H01751,0.0371,LOW,,
H01752,0.0117,LOW,,
H01753,0.7593,HIGH,,
H01754,0.0489,LOW,,
H01755,0.2536,LOW,,
H01756,0.8642,HIGH,,
H01757,0.0388,LOW,,
H01758,0.1463,LOW,,
H01759,0.0588,LOW,,
H01760,0.7823,HIGH,,
H01761,0.2459,LOW,,
H01762,0.0622,LOW,,
H01763,0.7856,HIGH,,
H01764,0.3584,LOW,,
H01765,0.0152,LOW,,
H01766,0.0545,LOW,,
H01767,0.0154,LOW,,
H01768,0.2813,LOW,,
H01769,0.0243,LOW,,
H01770,0.0792,LOW,,
H01771,0.039,LOW,,
H01772,0.2435,LOW,,
H01773,0.429,MEDIUM,,
H01774,0.0504,LOW,,
H01775,0.1371,LOW,,
H01776,0.0506,LOW,,
H01777,0.3539,LOW,,
H01778,0.9015,HIGH,,
H01779,0.1875,LOW,,
H01780,0.1977,LOW,,
H01781,0.2793,LOW,,
H01782,0.0474,LOW,,
H01783,0.5298,MEDIUM,,
H01784,0.2496,LOW,,
H01785,0.0448,LOW,,
H01786,0.6888,MEDIUM,,
H01787,0.1236,LOW,,
H01788,0.0392,LOW,,
H01789,0.139,LOW,,
H01790,0.0099,LOW,,
H01791,0.9302,HIGH,,
H01792,0.0189,LOW,,
H01793,0.8547,HIGH,,
H01794,0.3112,LOW,,
H01795,0.5431,MEDIUM,,
H01796,0.8311,HIGH,,
H01797,0.1547,LOW,,
H01798,0.0854,LOW,,
H01799,0.0523,LOW,,
H01800,0.0078,LOW,,
H01801,0.1024,LOW,,
H01802,0.0499,LOW,,
H01803,0.0291,LOW,,
H01804,0.1013,LOW,,
H01805,0.1789,LOW,,
H01806,0.0515,LOW,,
H01807,0.2568,LOW,,
H01808,0.4154,MEDIUM,,
H01809,0.106,LOW,,
H01810,0.1754,LOW,,
H01811,0.0493,LOW,,
H01812,0.0265,LOW,,
H01813,0.024,LOW,,
H01814,0.1408,LOW,,
H01815,0.0281,LOW,,
H01816,0.1584,LOW,,
H01817,0.1115,LOW,,
H01818,0.067,LOW,,
H01819,0.0488,LOW,,
H01820,0.1377,LOW,,
H01821,0.0402,LOW,,
H01822,0.1438,LOW,,
